tic,source,class
160254391,added_myself,DSCT_BCEP
160256018,added_myself,DSCT_BCEP
160258561,added_myself,ECLIPSE
160269843,added_myself,INSTRUMENT/JUNK
160310307,added_myself,INSTRUMENT/JUNK
160323116,tessv2,RRLYR_CEPH
160407847,added_myself,DSCT_BCEP
160409841,training_set_em1,GDOR_SPB
160418732,added_myself,SOLARLIKE
160419983,training_set_em1,DSCT_BCEP
160420957,added_myself,INSTRUMENT/JUNK
160422110,added_myself,SOLARLIKE
160422397,added_myself,CONTACT_ROT
160422923,added_myself,SOLARLIKE
160438564,added_myself,INSTRUMENT/JUNK
160439150,training_set_em1,GDOR_SPB
160472652,training_set_em1,DSCT_BCEP
160473885,training_set_em1,GDOR_SPB
160488715,added_myself,INSTRUMENT/JUNK
160488745,training_set_em1,DSCT_BCEP
160488788,training_set_em1,GDOR_SPB
160490168,training_set_em1,DSCT_BCEP
160490176,added_myself,SOLARLIKE
160490593,added_myself,CONTACT_ROT
160492905,added_myself,SOLARLIKE
160518383,added_myself,SOLARLIKE
160518835,added_myself,INSTRUMENT/JUNK
160519260,added_myself,SOLARLIKE
160520811,added_myself,CONTACT_ROT
160521128,added_myself,INSTRUMENT/JUNK
160533144,training_set_em1,GDOR_SPB
160590188,added_myself,CONTACT_ROT
160602772,training_set_em1,DSCT_BCEP
160603693,training_set_em1,GDOR_SPB
160603848,training_set_em1,GDOR_SPB
160722676,added_myself,INSTRUMENT/JUNK
160948241,added_myself,ECLIPSE
161090167,added_myself,INSTRUMENT/JUNK
161287066,added_myself,SOLARLIKE
161445099,added_myself,INSTRUMENT/JUNK
161621010,added_myself,CONTACT_ROT
161632027,added_myself,CONTACT_ROT
161807959,added_myself,INSTRUMENT/JUNK
161818690,added_myself,SOLARLIKE
161825753,added_myself,SOLARLIKE
161827120,tessv2,RRLYR_CEPH
161865220,added_myself,ECLIPSE
161866881,added_myself,DSCT_BCEP
161871212,added_myself,INSTRUMENT/JUNK
161922581,added_myself,ECLIPSE
162035879,added_myself,DSCT_BCEP
162038820,added_myself,SOLARLIKE
162039001,added_myself,INSTRUMENT/JUNK
162126256,added_myself,SOLARLIKE
162131019,added_myself,ECLIPSE
162237776,added_myself,CONTACT_ROT
162241476,added_myself,SOLARLIKE
162337815,added_myself,INSTRUMENT/JUNK
162387219,added_myself,INSTRUMENT/JUNK
162388735,added_myself,DSCT_BCEP
162457025,added_myself,SOLARLIKE
162488999,added_myself,ECLIPSE
162868257,added_myself,ECLIPSE
162908013,added_myself,INSTRUMENT/JUNK
162908686,added_myself,SOLARLIKE
163003772,added_myself,DSCT_BCEP
163157954,added_myself,ECLIPSE
163164782,added_myself,INSTRUMENT/JUNK
163239610,added_myself,SOLARLIKE
163242590,added_myself,ECLIPSE
163295611,added_myself,CONTACT_ROT
163374115,added_myself,INSTRUMENT/JUNK
163374522,added_myself,INSTRUMENT/JUNK
163475652,added_myself,DSCT_BCEP
163535709,added_myself,INSTRUMENT/JUNK
163617165,added_myself,INSTRUMENT/JUNK
163620391,added_myself,INSTRUMENT/JUNK
163688414,added_myself,DSCT_BCEP
163693817,added_myself,SOLARLIKE
163694946,added_myself,DSCT_BCEP
163698402,added_myself,CONTACT_ROT
163796107,added_myself,DSCT_BCEP
163905230,tessv2,RRLYR_CEPH
163909337,added_myself,INSTRUMENT/JUNK
163909397,added_myself,SOLARLIKE
163961183,added_myself,SOLARLIKE
163968208,added_myself,INSTRUMENT/JUNK
164049233,added_myself,INSTRUMENT/JUNK
164054151,added_myself,INSTRUMENT/JUNK
164407357,added_myself,INSTRUMENT/JUNK
164407449,tessv1,DSCT_BCEP
164407510,tessv1,CONTACT_ROT
164407868,tessv1,APERIODIC
164407977,added_myself,INSTRUMENT/JUNK
164409587,added_myself,INSTRUMENT/JUNK
164409673,added_myself,INSTRUMENT/JUNK
164409716,tessv1,DSCT_BCEP
164410867,tessv1,APERIODIC
164411305,tessv1,ECLIPSE
164413080,tessv1,ECLIPSE
164413193,tessv1,APERIODIC
164414084,tessv1,ECLIPSE
164414122,added_myself,INSTRUMENT/JUNK
164414255,added_myself,INSTRUMENT/JUNK
164414277,added_myself,INSTRUMENT/JUNK
164415549,added_myself,INSTRUMENT/JUNK
164415564,tessv1,DSCT_BCEP
164415700,tessv1,CONTACT_ROT
164415717,tessv1,CONTACT_ROT
164416580,tessv1,CONTACT_ROT
164416605,tessv1,APERIODIC
164456191,added_myself,INSTRUMENT/JUNK
164456199,tessv1,CONTACT_ROT
164456301,tessv1,GDOR_SPB
164458264,tessv1,DSCT_BCEP
164458296,added_myself,INSTRUMENT/JUNK
164458418,tessv1,CONTACT_ROT
164458726,tessv1,APERIODIC
164458744,tessv1,APERIODIC
164459693,tessv1,CONTACT_ROT
164459856,added_myself,INSTRUMENT/JUNK
164459911,tessv1,APERIODIC
164459972,tessv1,SOLARLIKE
164460175,added_myself,INSTRUMENT/JUNK
164460229,added_myself,INSTRUMENT/JUNK
164461124,tessv1,ECLIPSE
164461221,tessv1,APERIODIC
164461259,tessv1,APERIODIC
164463265,tessv1,APERIODIC
164463424,tessv1,APERIODIC
164463510,added_myself,INSTRUMENT/JUNK
164522746,tessv1,APERIODIC
164524544,tessv1,CONTACT_ROT
164525250,added_myself,INSTRUMENT/JUNK
164525288,tessv1,CONTACT_ROT
164525421,added_myself,INSTRUMENT/JUNK
164525449,tessv1,GDOR_SPB
164525829,tessv1,APERIODIC
164525837,tessv1,SOLARLIKE
164526246,tessv1,CONTACT_ROT
164527723,tessv1,ECLIPSE
164527774,tessv1,ECLIPSE
164528938,tessv1,APERIODIC
164529440,added_myself,INSTRUMENT/JUNK
164529461,added_myself,INSTRUMENT/JUNK
164529534,added_myself,INSTRUMENT/JUNK
164552476,added_myself,INSTRUMENT/JUNK
164552524,added_myself,INSTRUMENT/JUNK
164552685,added_myself,INSTRUMENT/JUNK
164552688,tessv1,CONTACT_ROT
164552880,tessv1,APERIODIC
164554329,tessv1,SOLARLIKE
164555168,tessv1,APERIODIC
164555437,tessv1,DSCT_BCEP
164555633,tessv1,CONTACT_ROT
164556589,added_myself,INSTRUMENT/JUNK
164557049,tessv1,SOLARLIKE
164557391,tessv1,APERIODIC
164557531,tessv1,ECLIPSE
164557976,added_myself,INSTRUMENT/JUNK
164558072,tessv1,ECLIPSE
164558419,added_myself,INSTRUMENT/JUNK
164558513,tessv1,APERIODIC
164558538,tessv1,GDOR_SPB
164559281,tessv1,APERIODIC
164559688,tessv1,CONTACT_ROT
164560269,added_myself,INSTRUMENT/JUNK
164643971,tessv1,APERIODIC
164644088,tessv1,CONTACT_ROT
164649596,tessv1,APERIODIC
164652798,tessv1,DSCT_BCEP
164654307,tessv1,DSCT_BCEP
164656504,added_myself,INSTRUMENT/JUNK
164656755,tessv1,GDOR_SPB
164657365,tessv1,APERIODIC
164657625,tessv1,APERIODIC
164657896,tessv1,APERIODIC
164657946,added_myself,INSTRUMENT/JUNK
164668244,added_myself,INSTRUMENT/JUNK
164670952,tessv1,APERIODIC
164671242,tessv1,SOLARLIKE
164671656,tessv1,CONTACT_ROT
164677147,tessv1,APERIODIC
164677239,tessv1,ECLIPSE
164678322,tessv1,APERIODIC
164721312,tessv1,ECLIPSE
164722818,tessv1,DSCT_BCEP
164723217,added_myself,INSTRUMENT/JUNK
164723837,tessv1,CONTACT_ROT
164723887,tessv1,APERIODIC
164725364,tessv1,SOLARLIKE
164725968,tessv1,SOLARLIKE
164727092,tessv1,APERIODIC
164727398,tessv1,SOLARLIKE
164727656,tessv1,ECLIPSE
164778191,tessv1,CONTACT_ROT
164778320,tessv1,SOLARLIKE
164778440,tessv1,DSCT_BCEP
164778976,tessv1,CONTACT_ROT
164779941,tessv1,APERIODIC
164780393,tessv1,DSCT_BCEP
164780645,tessv1,DSCT_BCEP
164781045,tessv1,ECLIPSE
164782264,tessv1,CONTACT_ROT
164783239,added_myself,INSTRUMENT/JUNK
164783284,tessv1,APERIODIC
164784299,tessv1,SOLARLIKE
164784457,tessv1,ECLIPSE
164784757,tessv1,APERIODIC
164785411,tessv1,SOLARLIKE
164785461,tessv1,APERIODIC
164785682,tessv1,SOLARLIKE
164785737,tessv1,APERIODIC
164785966,tessv1,SOLARLIKE
164786658,tessv1,APERIODIC
164787080,tessv1,APERIODIC
164830588,tessv1,SOLARLIKE
164830657,tessv1,SOLARLIKE
164830805,tessv1,ECLIPSE
164831218,tessv1,SOLARLIKE
164831316,tessv1,GDOR_SPB
164831853,tessv1,APERIODIC
164832575,tessv1,SOLARLIKE
164832774,tessv1,SOLARLIKE
164832914,tessv1,SOLARLIKE
164833847,tessv1,CONTACT_ROT
164835981,tessv1,DSCT_BCEP
164836002,tessv1,SOLARLIKE
164881765,tessv1,CONTACT_ROT
164882231,tessv1,APERIODIC
164882967,tessv1,APERIODIC
164883253,tessv1,CONTACT_ROT
164883339,tessv1,CONTACT_ROT
164883631,tessv1,SOLARLIKE
164883843,tessv1,ECLIPSE
164888198,tessv1,APERIODIC
164889269,tessv1,DSCT_BCEP
164889427,tessv1,APERIODIC
164889660,tessv1,CONTACT_ROT
164889925,tessv1,APERIODIC
164889928,tessv1,CONTACT_ROT
164890907,tessv1,SOLARLIKE
164891275,tessv1,CONTACT_ROT
164891316,tessv1,CONTACT_ROT
164891334,tessv1,SOLARLIKE
164892045,tessv1,APERIODIC
164892181,tessv1,SOLARLIKE
165008458,tessv2,RRLYR_CEPH
165012194,added_myself,INSTRUMENT/JUNK
165012710,tessv2,RRLYR_CEPH
165250976,added_myself,DSCT_BCEP
165286106,added_myself,INSTRUMENT/JUNK
165305498,training_set_em1,DSCT_BCEP
165305626,training_set_em1,DSCT_BCEP
165305712,training_set_em1,GDOR_SPB
165309856,added_myself,INSTRUMENT/JUNK
165311740,added_myself,SOLARLIKE
165442907,added_myself,ECLIPSE
165448405,added_myself,INSTRUMENT/JUNK
165449080,added_myself,INSTRUMENT/JUNK
165498393,training_set_em1,GDOR_SPB
165499444,training_set_em1,GDOR_SPB
165500899,training_set_em1,GDOR_SPB
165501020,added_myself,CONTACT_ROT
165502479,training_set_em1,DSCT_BCEP
165531514,added_myself,ECLIPSE
165550475,training_set_em1,DSCT_BCEP
165552176,added_myself,INSTRUMENT/JUNK
165601665,added_myself,INSTRUMENT/JUNK
165614082,added_myself,INSTRUMENT/JUNK
165626327,tessv2,RRLYR_CEPH
165642663,tessv2,RRLYR_CEPH
165657277,added_myself,INSTRUMENT/JUNK
165659545,added_myself,INSTRUMENT/JUNK
165672073,added_myself,CONTACT_ROT
165675406,added_myself,INSTRUMENT/JUNK
165689226,added_myself,INSTRUMENT/JUNK
165689931,added_myself,CONTACT_ROT
165863277,added_myself,INSTRUMENT/JUNK
165864368,added_myself,INSTRUMENT/JUNK
166004276,added_myself,INSTRUMENT/JUNK
166086963,added_myself,SOLARLIKE
166090706,tessv2,RRLYR_CEPH
166102132,added_myself,DSCT_BCEP
166151222,added_myself,INSTRUMENT/JUNK
166177375,added_myself,INSTRUMENT/JUNK
166178258,added_myself,SOLARLIKE
166347810,added_myself,INSTRUMENT/JUNK
166349567,added_myself,ECLIPSE
166358823,added_myself,CONTACT_ROT
166429569,tessv2,RRLYR_CEPH
166636745,added_myself,ECLIPSE
166640070,added_myself,CONTACT_ROT
166685415,added_myself,DSCT_BCEP
166774957,added_myself,DSCT_BCEP
166776923,added_myself,INSTRUMENT/JUNK
166778189,added_myself,INSTRUMENT/JUNK
167013680,added_myself,DSCT_BCEP
167092782,added_myself,ECLIPSE
167104399,tessv2,RRLYR_CEPH
167187181,added_myself,DSCT_BCEP
167242190,added_myself,DSCT_BCEP
167316002,added_myself,CONTACT_ROT
167318807,added_myself,CONTACT_ROT
167400865,added_myself,CONTACT_ROT
167401930,added_myself,CONTACT_ROT
167563764,added_myself,CONTACT_ROT
168810475,tessv1,APERIODIC
168811267,tessv1,CONTACT_ROT
168811530,tessv1,DSCT_BCEP
168812450,added_myself,DSCT_BCEP
168814231,tessv1,APERIODIC
168815667,tessv1,APERIODIC
168816791,tessv1,APERIODIC
168817014,tessv1,DSCT_BCEP
168817267,tessv1,DSCT_BCEP
169078762,tessv1,CONTACT_ROT
169079394,tessv1,CONTACT_ROT
169081008,tessv1,APERIODIC
169081194,tessv1,CONTACT_ROT
169082892,tessv1,APERIODIC
169083993,tessv1,APERIODIC
169084860,tessv1,DSCT_BCEP
169085100,tessv1,APERIODIC
169175138,tessv1,SOLARLIKE
169175272,tessv1,GDOR_SPB
169175441,tessv1,CONTACT_ROT
169176333,tessv1,GDOR_SPB
169176701,tessv1,APERIODIC
169176979,tessv1,APERIODIC
169177291,tessv1,CONTACT_ROT
169178120,tessv1,SOLARLIKE
169178403,tessv1,SOLARLIKE
169178918,tessv1,GDOR_SPB
169179350,tessv1,DSCT_BCEP
169179596,tessv1,SOLARLIKE
169181296,tessv1,CONTACT_ROT
169181417,added_myself,DSCT_BCEP
169182061,tessv1,SOLARLIKE
169182190,tessv1,CONTACT_ROT
169182654,tessv1,CONTACT_ROT
169183754,tessv1,DSCT_BCEP
169183788,added_myself,INSTRUMENT/JUNK
169455868,tessv1,DSCT_BCEP
169456152,tessv1,APERIODIC
169456697,tessv1,APERIODIC
169456938,tessv1,ECLIPSE
169459053,tessv1,DSCT_BCEP
169459841,tessv1,DSCT_BCEP
169461172,tessv1,DSCT_BCEP
169461359,tessv1,GDOR_SPB
169463029,tessv1,ECLIPSE
169463844,tessv1,SOLARLIKE
169464055,tessv1,APERIODIC
169464697,tessv1,SOLARLIKE
169464993,tessv1,DSCT_BCEP
169467727,tessv1,ECLIPSE
169556203,tessv1,APERIODIC
169556489,tessv1,CONTACT_ROT
169556656,tessv1,DSCT_BCEP
169558629,tessv1,DSCT_BCEP
169560376,tessv1,CONTACT_ROT
169560536,tessv1,APERIODIC
169561977,tessv1,APERIODIC
169562202,tessv1,SOLARLIKE
169562564,tessv1,APERIODIC
169810645,tessv2,RRLYR_CEPH
169812876,tessv1,GDOR_SPB
169812989,tessv1,DSCT_BCEP
169814134,tessv1,CONTACT_ROT
169814566,tessv1,APERIODIC
169814740,tessv1,CONTACT_ROT
169816446,tessv1,CONTACT_ROT
169817473,added_myself,INSTRUMENT/JUNK
169820068,tessv1,ECLIPSE
169820711,tessv1,ECLIPSE
169820771,tessv1,APERIODIC
169820995,tessv1,ECLIPSE
169821432,tessv1,DSCT_BCEP
169822548,tessv1,ECLIPSE
169824160,tessv1,CONTACT_ROT
169928311,tessv1,APERIODIC
169930298,tessv1,APERIODIC
169930439,tessv1,APERIODIC
169930528,tessv1,APERIODIC
169930760,tessv1,APERIODIC
169931064,tessv1,GDOR_SPB
169931429,tessv1,DSCT_BCEP
169931561,tessv1,ECLIPSE
169933118,tessv1,ECLIPSE
169937348,added_myself,INSTRUMENT/JUNK
170232686,tessv1,ECLIPSE
170234261,tessv1,CONTACT_ROT
170236223,tessv1,DSCT_BCEP
170237989,tessv1,GDOR_SPB
170241669,added_myself,INSTRUMENT/JUNK
170242015,tessv1,APERIODIC
170242277,tessv1,SOLARLIKE
170244079,tessv1,APERIODIC
170245643,tessv1,CONTACT_ROT
170246850,tessv1,ECLIPSE
170247274,tessv1,CONTACT_ROT
170250585,tessv1,APERIODIC
170253503,tessv1,DSCT_BCEP
170253873,tessv1,ECLIPSE
170255758,added_myself,INSTRUMENT/JUNK
170344617,tessv1,DSCT_BCEP
170344769,tessv1,ECLIPSE
170345008,tessv1,CONTACT_ROT
170345331,tessv1,APERIODIC
170345482,tessv1,DSCT_BCEP
170345837,tessv1,GDOR_SPB
170345966,tessv1,CONTACT_ROT
170347004,tessv1,GDOR_SPB
170347611,tessv1,ECLIPSE
170348517,tessv1,APERIODIC
170358248,added_myself,INSTRUMENT/JUNK
170360733,added_myself,SOLARLIKE
170565435,added_myself,ECLIPSE
170640902,added_myself,DSCT_BCEP
170644236,tessv1,DSCT_BCEP
170644380,tessv1,GDOR_SPB
170645333,tessv1,APERIODIC
170646337,tessv1,APERIODIC
170647339,tessv1,APERIODIC
170647542,tessv1,DSCT_BCEP
170648352,tessv1,APERIODIC
170648666,tessv1,GDOR_SPB
170648886,tessv1,ECLIPSE
170650151,added_myself,SOLARLIKE
170651448,added_myself,INSTRUMENT/JUNK
170651629,tessv1,SOLARLIKE
170651852,tessv1,DSCT_BCEP
170651854,tessv1,GDOR_SPB
170653623,tessv1,APERIODIC
170653897,tessv1,GDOR_SPB
170653927,tessv1,GDOR_SPB
170654042,tessv1,APERIODIC
170732910,tessv1,CONTACT_ROT
170733103,tessv1,APERIODIC
170733279,tessv1,CONTACT_ROT
170734156,tessv1,DSCT_BCEP
170734207,tessv1,GDOR_SPB
170734431,tessv1,APERIODIC
170734457,tessv1,CONTACT_ROT
170735559,tessv1,APERIODIC
170735592,tessv1,ECLIPSE
170736054,tessv1,APERIODIC
170736268,tessv1,APERIODIC
170736659,tessv1,APERIODIC
170737999,tessv1,DSCT_BCEP
170738490,tessv1,APERIODIC
170738937,added_myself,INSTRUMENT/JUNK
170739287,tessv1,CONTACT_ROT
170739582,tessv1,APERIODIC
170740143,tessv1,ECLIPSE
170936800,added_myself,ECLIPSE
171021525,added_myself,CONTACT_ROT
171025409,tessv1,APERIODIC
171025934,tessv1,GDOR_SPB
171029186,tessv1,ECLIPSE
171029818,tessv1,GDOR_SPB
171029869,tessv1,DSCT_BCEP
171029896,tessv1,GDOR_SPB
171030389,tessv1,CONTACT_ROT
171030876,tessv1,APERIODIC
171088966,tessv1,APERIODIC
171089990,added_myself,SOLARLIKE
171090109,tessv1,CONTACT_ROT
171090361,tessv1,APERIODIC
171090898,tessv1,DSCT_BCEP
171091307,tessv1,APERIODIC
171091650,tessv1,APERIODIC
171093001,tessv1,ECLIPSE
171093345,tessv1,GDOR_SPB
171094123,tessv1,ECLIPSE
171096742,tessv1,APERIODIC
171097823,tessv1,APERIODIC
171097946,tessv1,CONTACT_ROT
171098796,tessv1,GDOR_SPB
171098797,tessv1,GDOR_SPB
171099015,tessv1,CONTACT_ROT
171099338,tessv1,DSCT_BCEP
171099491,tessv1,APERIODIC
171099735,tessv1,APERIODIC
171099792,tessv1,DSCT_BCEP
171100515,tessv1,ECLIPSE
171191975,added_myself,INSTRUMENT/JUNK
171501523,tessv1,APERIODIC
171501982,tessv1,APERIODIC
171502208,tessv1,CONTACT_ROT
171502734,tessv1,ECLIPSE
171503646,tessv1,GDOR_SPB
171506371,tessv1,APERIODIC
171510498,added_myself,INSTRUMENT/JUNK
171513422,tessv1,APERIODIC
171514006,tessv1,APERIODIC
171514594,tessv1,CONTACT_ROT
171581604,tessv1,DSCT_BCEP
171584999,tessv1,DSCT_BCEP
171785712,added_myself,CONTACT_ROT
171875551,added_myself,INSTRUMENT/JUNK
171878124,tessv1,GDOR_SPB
171878141,added_myself,CONTACT_ROT
171878296,tessv1,CONTACT_ROT
171878908,tessv1,APERIODIC
171879034,tessv1,APERIODIC
171879604,tessv1,ECLIPSE
171879824,tessv1,ECLIPSE
171879947,tessv1,APERIODIC
171881259,tessv1,DSCT_BCEP
171882009,tessv1,ECLIPSE
171882709,tessv1,CONTACT_ROT
171884740,added_myself,ECLIPSE
171967973,tessv1,APERIODIC
171968838,tessv1,CONTACT_ROT
171969028,tessv1,APERIODIC
171972053,tessv1,APERIODIC
171972067,tessv1,CONTACT_ROT
171972661,tessv1,CONTACT_ROT
171975736,tessv1,CONTACT_ROT
172066608,tessv2,RRLYR_CEPH
172069841,added_myself,DSCT_BCEP
172178010,added_myself,DSCT_BCEP
172190704,added_myself,INSTRUMENT/JUNK
172261041,added_myself,INSTRUMENT/JUNK
172262736,added_myself,SOLARLIKE
172268354,added_myself,DSCT_BCEP
172372911,added_myself,INSTRUMENT/JUNK
172373195,tessv1,GDOR_SPB
172373835,tessv1,DSCT_BCEP
172374338,tessv1,SOLARLIKE
172375484,tessv1,DSCT_BCEP
172375624,tessv1,APERIODIC
172375718,tessv1,CONTACT_ROT
172384663,tessv1,DSCT_BCEP
172422382,tessv1,APERIODIC
172422394,tessv1,ECLIPSE
172422432,tessv1,ECLIPSE
172423068,tessv1,APERIODIC
172424462,tessv1,APERIODIC
172430303,added_myself,DSCT_BCEP
172562265,added_myself,INSTRUMENT/JUNK
172681272,added_myself,ECLIPSE
172690105,added_myself,ECLIPSE
172694179,added_myself,CONTACT_ROT
172758440,added_myself,DSCT_BCEP
172769003,added_myself,DSCT_BCEP
172770592,tessv1,CONTACT_ROT
172771497,tessv1,CONTACT_ROT
172871334,added_myself,CONTACT_ROT
172876523,tessv1,APERIODIC
172877174,tessv1,APERIODIC
172877273,tessv1,APERIODIC
172877901,tessv1,ECLIPSE
172877929,tessv1,CONTACT_ROT
180760044,tessv2,RRLYR_CEPH
180767158,tessv2,RRLYR_CEPH
184008771,tessv1,ECLIPSE
184010005,tessv1,ECLIPSE
184010056,added_myself,ECLIPSE
184010490,added_myself,INSTRUMENT/JUNK
184085782,tessv1,CONTACT_ROT
184086420,added_myself,INSTRUMENT/JUNK
184086742,tessv1,GDOR_SPB
184088651,tessv1,GDOR_SPB
184089092,tessv1,CONTACT_ROT
184090959,tessv1,GDOR_SPB
184091186,tessv1,CONTACT_ROT
184091842,tessv1,CONTACT_ROT
184162394,added_myself,INSTRUMENT/JUNK
184163301,tessv1,CONTACT_ROT
184166857,tessv1,CONTACT_ROT
184246521,tessv1,ECLIPSE
184247619,added_myself,INSTRUMENT/JUNK
184248389,added_myself,INSTRUMENT/JUNK
184250727,tessv1,APERIODIC
184253096,tessv1,CONTACT_ROT
184253728,tessv1,CONTACT_ROT
184298625,tessv1,ECLIPSE
184302985,tessv2,RRLYR_CEPH
184419083,tessv1,CONTACT_ROT
184420070,added_myself,SOLARLIKE
184422233,added_myself,INSTRUMENT/JUNK
184423354,tessv1,SOLARLIKE
184423585,tessv1,APERIODIC
184423924,tessv1,CONTACT_ROT
184426231,tessv1,APERIODIC
184426237,tessv1,APERIODIC
184427070,tessv1,GDOR_SPB
184427844,tessv1,DSCT_BCEP
184427953,tessv1,ECLIPSE
184428369,tessv1,DSCT_BCEP
184428572,tessv1,DSCT_BCEP
184471151,tessv1,ECLIPSE
184554852,tessv1,CONTACT_ROT
184557266,added_myself,CONTACT_ROT
184557976,added_myself,INSTRUMENT/JUNK
184559717,tessv1,DSCT_BCEP
184559947,tessv1,DSCT_BCEP
184560662,tessv1,APERIODIC
184561208,added_myself,INSTRUMENT/JUNK
184561514,tessv1,CONTACT_ROT
184562187,tessv1,APERIODIC
184562311,tessv1,APERIODIC
184562667,tessv1,GDOR_SPB
184562770,tessv1,CONTACT_ROT
184939645,added_myself,SOLARLIKE
184941584,added_myself,INSTRUMENT/JUNK
184945554,tessv1,SOLARLIKE
184945967,tessv1,GDOR_SPB
184946702,added_myself,SOLARLIKE
184946767,tessv1,APERIODIC
184947688,tessv1,GDOR_SPB
184947728,tessv1,DSCT_BCEP
184997977,tessv1,CONTACT_ROT
184998207,tessv1,GDOR_SPB
184998343,tessv1,DSCT_BCEP
184998729,tessv1,ECLIPSE
184998731,tessv1,ECLIPSE
185057460,tessv1,DSCT_BCEP
185057608,tessv1,SOLARLIKE
185057693,tessv1,GDOR_SPB
185057721,tessv1,DSCT_BCEP
185057845,tessv1,CONTACT_ROT
185057967,added_myself,DSCT_BCEP
185058038,tessv1,DSCT_BCEP
185058275,tessv1,GDOR_SPB
185058326,tessv1,ECLIPSE
185058375,tessv1,CONTACT_ROT
185058529,tessv1,DSCT_BCEP
185058967,tessv1,DSCT_BCEP
185059488,tessv1,ECLIPSE
185060303,tessv1,APERIODIC
185060842,tessv1,ECLIPSE
185061104,tessv1,DSCT_BCEP
185061166,tessv1,APERIODIC
185061221,tessv1,ECLIPSE
185061770,tessv1,ECLIPSE
185062392,tessv1,DSCT_BCEP
185067402,added_myself,ECLIPSE
185068991,added_myself,SOLARLIKE
185107796,tessv1,DSCT_BCEP
185109604,tessv1,DSCT_BCEP
185109812,tessv1,DSCT_BCEP
185109870,tessv1,ECLIPSE
185110236,tessv1,GDOR_SPB
185113053,added_myself,INSTRUMENT/JUNK
185177705,added_myself,SOLARLIKE
185178634,added_myself,SOLARLIKE
185184344,tessv1,CONTACT_ROT
185184597,tessv1,APERIODIC
185186015,added_myself,DSCT_BCEP
185186149,tessv1,ECLIPSE
185186645,tessv1,ECLIPSE
185186724,tessv1,APERIODIC
185187072,added_myself,SOLARLIKE
185232594,added_myself,DSCT_BCEP
185286922,tessv1,CONTACT_ROT
185295114,added_myself,ECLIPSE
185331435,added_myself,SOLARLIKE
185332156,added_myself,ECLIPSE
185334986,added_myself,DSCT_BCEP
185339705,added_myself,SOLARLIKE
185403994,added_myself,SOLARLIKE
185405104,added_myself,SOLARLIKE
185408547,added_myself,INSTRUMENT/JUNK
185450699,added_myself,INSTRUMENT/JUNK
185460889,added_myself,CONTACT_ROT
185485572,added_myself,INSTRUMENT/JUNK
185497501,added_myself,SOLARLIKE
185606412,added_myself,CONTACT_ROT
185606695,added_myself,SOLARLIKE
185675018,added_myself,INSTRUMENT/JUNK
185675925,added_myself,SOLARLIKE
185844108,added_myself,INSTRUMENT/JUNK
185845821,added_myself,INSTRUMENT/JUNK
185848852,added_myself,INSTRUMENT/JUNK
185880465,added_myself,INSTRUMENT/JUNK
185991211,added_myself,DSCT_BCEP
185997473,added_myself,DSCT_BCEP
185998425,added_myself,SOLARLIKE
185998802,added_myself,INSTRUMENT/JUNK
186048820,added_myself,CONTACT_ROT
186131147,added_myself,SOLARLIKE
186134478,added_myself,SOLARLIKE
186139100,added_myself,INSTRUMENT/JUNK
186140080,added_myself,INSTRUMENT/JUNK
186179524,added_myself,SOLARLIKE
186256019,added_myself,DSCT_BCEP
187784526,added_myself,INSTRUMENT/JUNK
187823300,added_myself,CONTACT_ROT
187831032,added_myself,CONTACT_ROT
187877092,added_myself,INSTRUMENT/JUNK
188106604,added_myself,INSTRUMENT/JUNK
188109542,added_myself,INSTRUMENT/JUNK
188200318,added_myself,INSTRUMENT/JUNK
188263649,added_myself,INSTRUMENT/JUNK
188367865,added_myself,DSCT_BCEP
188527686,added_myself,INSTRUMENT/JUNK
188606150,added_myself,CONTACT_ROT
188633014,training_set_em1,DSCT_BCEP
188657415,added_myself,DSCT_BCEP
188820342,training_set_em1,DSCT_BCEP
188825643,tessv2,RRLYR_CEPH
188898058,added_myself,INSTRUMENT/JUNK
190380442,added_myself,INSTRUMENT/JUNK
190430975,added_myself,INSTRUMENT/JUNK
190489766,added_myself,CONTACT_ROT
190685903,added_myself,DSCT_BCEP
190695807,added_myself,CONTACT_ROT
190917124,added_myself,INSTRUMENT/JUNK
193037069,added_myself,INSTRUMENT/JUNK
193098622,added_myself,CONTACT_ROT
193103586,added_myself,DSCT_BCEP
193104707,added_myself,INSTRUMENT/JUNK
193105412,added_myself,INSTRUMENT/JUNK
193288539,added_myself,INSTRUMENT/JUNK
193329354,added_myself,INSTRUMENT/JUNK
193331599,added_myself,SOLARLIKE
193481136,added_myself,SOLARLIKE
193540460,added_myself,SOLARLIKE
193540462,added_myself,SOLARLIKE
193541615,added_myself,DSCT_BCEP
193541684,added_myself,INSTRUMENT/JUNK
193550520,added_myself,DSCT_BCEP
193607811,added_myself,DSCT_BCEP
193619671,added_myself,DSCT_BCEP
193620393,added_myself,DSCT_BCEP
193705914,added_myself,DSCT_BCEP
193755437,added_myself,INSTRUMENT/JUNK
193756472,added_myself,INSTRUMENT/JUNK
193763783,added_myself,INSTRUMENT/JUNK
193771902,tessv2,RRLYR_CEPH
193805975,added_myself,INSTRUMENT/JUNK
193811964,added_myself,ECLIPSE
193853188,added_myself,INSTRUMENT/JUNK
193861663,added_myself,INSTRUMENT/JUNK
193862855,added_myself,DSCT_BCEP
193878729,tessv2,RRLYR_CEPH
