label,path
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000219092124_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000219092124_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0023-0000000219092124_tess_v01_llc\hlsp_qlp_tess_ffi_s0023-0000000219092124_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000219092124_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000219092124_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000219092124_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000219092124_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0017-0000000219092312_tess_v01_llc\hlsp_qlp_tess_ffi_s0017-0000000219092312_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000219092312_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000219092312_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000219092312_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000219092312_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0020-0000000219092312_tess_v01_llc\hlsp_qlp_tess_ffi_s0020-0000000219092312_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0021-0000000219092312_tess_v01_llc\hlsp_qlp_tess_ffi_s0021-0000000219092312_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000219092312_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000219092312_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000219092312_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000219092312_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000219092312_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000219092312_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0017-0000000219099369_tess_v01_llc\hlsp_qlp_tess_ffi_s0017-0000000219099369_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000219099369_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000219099369_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000219099369_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000219099369_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0020-0000000219099369_tess_v01_llc\hlsp_qlp_tess_ffi_s0020-0000000219099369_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0021-0000000219099369_tess_v01_llc\hlsp_qlp_tess_ffi_s0021-0000000219099369_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000219099369_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000219099369_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0023-0000000219099369_tess_v01_llc\hlsp_qlp_tess_ffi_s0023-0000000219099369_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000219099369_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000219099369_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000219099369_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000219099369_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0017-0000000219099807_tess_v01_llc\hlsp_qlp_tess_ffi_s0017-0000000219099807_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000219099807_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000219099807_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000219099807_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000219099807_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0020-0000000219099807_tess_v01_llc\hlsp_qlp_tess_ffi_s0020-0000000219099807_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0021-0000000219099807_tess_v01_llc\hlsp_qlp_tess_ffi_s0021-0000000219099807_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000219099807_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000219099807_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0023-0000000219099807_tess_v01_llc\hlsp_qlp_tess_ffi_s0023-0000000219099807_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000219099807_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000219099807_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000219099807_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000219099807_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0017-0000000219100225_tess_v01_llc\hlsp_qlp_tess_ffi_s0017-0000000219100225_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000219100225_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000219100225_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000219100225_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000219100225_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0020-0000000219100225_tess_v01_llc\hlsp_qlp_tess_ffi_s0020-0000000219100225_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0021-0000000219100225_tess_v01_llc\hlsp_qlp_tess_ffi_s0021-0000000219100225_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000219100225_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000219100225_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0023-0000000219100225_tess_v01_llc\hlsp_qlp_tess_ffi_s0023-0000000219100225_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000219100225_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000219100225_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000219100225_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000219100225_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0017-0000000219100626_tess_v01_llc\hlsp_qlp_tess_ffi_s0017-0000000219100626_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000219100626_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000219100626_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000219100626_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000219100626_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0020-0000000219100626_tess_v01_llc\hlsp_qlp_tess_ffi_s0020-0000000219100626_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0021-0000000219100626_tess_v01_llc\hlsp_qlp_tess_ffi_s0021-0000000219100626_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000219100626_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000219100626_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0023-0000000219100626_tess_v01_llc\hlsp_qlp_tess_ffi_s0023-0000000219100626_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000219100626_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000219100626_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000219100626_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000219100626_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0017-0000000219100742_tess_v01_llc\hlsp_qlp_tess_ffi_s0017-0000000219100742_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000219100742_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000219100742_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000219100742_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000219100742_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0020-0000000219100742_tess_v01_llc\hlsp_qlp_tess_ffi_s0020-0000000219100742_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0021-0000000219100742_tess_v01_llc\hlsp_qlp_tess_ffi_s0021-0000000219100742_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000219100742_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000219100742_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0023-0000000219100742_tess_v01_llc\hlsp_qlp_tess_ffi_s0023-0000000219100742_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000219100742_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000219100742_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000219100742_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000219100742_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0017-0000000219101027_tess_v01_llc\hlsp_qlp_tess_ffi_s0017-0000000219101027_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000219101027_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000219101027_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000219101027_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000219101027_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0020-0000000219101027_tess_v01_llc\hlsp_qlp_tess_ffi_s0020-0000000219101027_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0021-0000000219101027_tess_v01_llc\hlsp_qlp_tess_ffi_s0021-0000000219101027_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000219101027_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000219101027_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0023-0000000219101027_tess_v01_llc\hlsp_qlp_tess_ffi_s0023-0000000219101027_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000219101027_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000219101027_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000219101027_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000219101027_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000219102650_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000219102650_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000219102650_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000219102650_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000219102650_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000219102650_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000219102650_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000219102650_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0017-0000000219105073_tess_v01_llc\hlsp_qlp_tess_ffi_s0017-0000000219105073_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000219105073_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000219105073_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000219105073_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000219105073_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0020-0000000219105073_tess_v01_llc\hlsp_qlp_tess_ffi_s0020-0000000219105073_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0021-0000000219105073_tess_v01_llc\hlsp_qlp_tess_ffi_s0021-0000000219105073_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000219105073_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000219105073_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0023-0000000219105073_tess_v01_llc\hlsp_qlp_tess_ffi_s0023-0000000219105073_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000219105073_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000219105073_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000219105073_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000219105073_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0026-0000000219105073_tess_v01_llc\hlsp_qlp_tess_ffi_s0026-0000000219105073_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0017-0000000219105196_tess_v01_llc\hlsp_qlp_tess_ffi_s0017-0000000219105196_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000219105196_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000219105196_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000219105196_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000219105196_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0020-0000000219105196_tess_v01_llc\hlsp_qlp_tess_ffi_s0020-0000000219105196_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0021-0000000219105196_tess_v01_llc\hlsp_qlp_tess_ffi_s0021-0000000219105196_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000219105196_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000219105196_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0023-0000000219105196_tess_v01_llc\hlsp_qlp_tess_ffi_s0023-0000000219105196_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000219105196_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000219105196_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000219105196_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000219105196_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0017-0000000219108429_tess_v01_llc\hlsp_qlp_tess_ffi_s0017-0000000219108429_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000219108429_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000219108429_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0020-0000000219108429_tess_v01_llc\hlsp_qlp_tess_ffi_s0020-0000000219108429_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0021-0000000219108429_tess_v01_llc\hlsp_qlp_tess_ffi_s0021-0000000219108429_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000219108429_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000219108429_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0023-0000000219108429_tess_v01_llc\hlsp_qlp_tess_ffi_s0023-0000000219108429_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000219108429_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000219108429_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000219108429_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000219108429_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0026-0000000219108429_tess_v01_llc\hlsp_qlp_tess_ffi_s0026-0000000219108429_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0017-0000000219109383_tess_v01_llc\hlsp_qlp_tess_ffi_s0017-0000000219109383_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000219109383_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000219109383_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000219109383_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000219109383_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0020-0000000219109383_tess_v01_llc\hlsp_qlp_tess_ffi_s0020-0000000219109383_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0021-0000000219109383_tess_v01_llc\hlsp_qlp_tess_ffi_s0021-0000000219109383_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000219109383_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000219109383_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0023-0000000219109383_tess_v01_llc\hlsp_qlp_tess_ffi_s0023-0000000219109383_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000219109383_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000219109383_tess_v01_llc.fits
SOLARLIKE,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000219109383_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000219109383_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000219110898_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000219110898_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0020-0000000219110898_tess_v01_llc\hlsp_qlp_tess_ffi_s0020-0000000219110898_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0023-0000000219110898_tess_v01_llc\hlsp_qlp_tess_ffi_s0023-0000000219110898_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0026-0000000219110898_tess_v01_llc\hlsp_qlp_tess_ffi_s0026-0000000219110898_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0017-0000000219111412_tess_v01_llc\hlsp_qlp_tess_ffi_s0017-0000000219111412_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000219111412_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000219111412_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0020-0000000219111412_tess_v01_llc\hlsp_qlp_tess_ffi_s0020-0000000219111412_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0023-0000000219111412_tess_v01_llc\hlsp_qlp_tess_ffi_s0023-0000000219111412_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000219111412_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000219111412_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000219111412_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000219111412_tess_v01_llc.fits
GDOR_SPB,lightcurves_raw\tessv4_test\batch_16\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0026-0000000219111412_tess_v01_llc\hlsp_qlp_tess_ffi_s0026-0000000219111412_tess_v01_llc.fits
